,bandgap,theory_data,expt_data,reduced_formula,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,prediction,pred_dist_to_ideal,cost_ratio
10,0.0,1,0,Li14Ti21O48,Li14 Ti21 O48,3.0,22.0,19.0,10.698795180722893,5.718681956742633,8.0,1.0,87.0,86.0,61.36144578313253,29.65423138336478,87.0,6.941,47.867,40.926,22.53436385542169,12.818924314123967,15.9994,54.8,1941.0,1886.2,599.3139759036145,678.9254579764843,54.8,1.0,16.0,15.0,10.433734939759038,6.438089708230512,16.0,2.0,4.0,2.0,2.5060240963855422,0.7559878066482799,2.0,66.0,160.0,94.0,100.2409638554217,39.60400638699375,66.0,0.98,3.44,2.46,2.5443373493975905,1.0359471621425458,3.44,1.0,2.0,1.0,1.8313253012048192,0.2804470895630716,2.0,0.0,4.0,4.0,2.3132530120481927,1.9509362752213681,4.0,0.0,2.0,2.0,0.5060240963855421,0.7559878066482798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6506024096385525,1.5607490201770942,6.0,0.0,1.0,1.0,0.1686746987951807,0.2804470895630715,0.0,0.0,2.0,2.0,1.1566265060240963,0.9754681376106838,2.0,0.0,8.0,8.0,2.0240963855421685,3.0239512265931188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.3493975903614457,2.353316881985774,2.0,9.105,16.69,7.585000000000001,12.28718875501446,3.6806038612215417,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.701204819268675e-06,8.517462621558024e-06,0.0,12.0,229.0,217.0,94.65060240963855,95.595877485847,12.0,,,1
11,1.1166999999999998,1,0,La2ZrS5,La2 Zr1 S5,16.0,57.0,41.0,29.25,16.5625,16.0,13.0,88.0,75.0,63.75,30.3125,88.0,32.065,138.90547,106.84047,66.1699925,42.631240625,32.065,388.36,2128.0,1739.64,806.975,523.26875,388.36,3.0,16.0,13.0,11.25,5.9375,16.0,3.0,6.0,3.0,4.0,1.25,3.0,105.0,207.0,102.0,139.25,42.8125,105.0,1.1,2.58,1.48,2.05375,0.6578125,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,9.0,9.0,3.25,4.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.5,3.125,2.0,23.195,36.8975,13.7025,28.240546875,4.3284765625000015,25.786875,0.0,2.202,2.202,1.37625,1.0321875,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,116.5,58.125,70.0,,,1
12,0.0,0,1,Zr6Al2Ni,Zr6 Al2 Ni1,13.0,40.0,27.0,32.666666666666664,9.777777777777779,40.0,44.0,73.0,29.0,52.33333333333334,11.111111111111107,44.0,26.9815386,91.224,64.2424614,73.33338635555556,23.854151525925932,91.224,933.47,2128.0,1194.53,1818.1044444444449,413.1940740740741,2128.0,4.0,13.0,9.0,6.666666666666668,3.5555555555555562,4.0,3.0,5.0,2.0,4.4444444444444455,0.7407407407407407,5.0,121.0,175.0,54.0,157.33333333333334,23.555555555555554,175.0,1.33,1.91,0.5799999999999998,1.4566666666666668,0.1688888888888889,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.2222222222222222,0.3456790123456789,0.0,0.0,8.0,8.0,2.2222222222222223,1.2839506172839508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,4.4444444444444455,1.2345679012345678,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.1111111111111112,1.728395061728395,0.0,0.0,8.0,8.0,5.5555555555555545,3.2592592592592595,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.666666666666668,1.7777777777777777,8.0,10.32,23.195,12.875,20.272222222222226,3.8970370370370366,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953946999999999,0.5953946999999999,0.06615496666666668,0.11760882962962965,0.0,194.0,225.0,31.0,204.3333333333333,13.777777777777779,194.0,,,10
13,1.72,0,1,Sb2S3,Sb2 S3,16.0,51.0,35.0,30.0,16.8,16.0,85.0,88.0,3.0,86.8,1.4400000000000006,88.0,32.065,121.76,89.69500000000002,67.94300000000001,43.0536,32.065,388.36,903.78,515.42,594.528,247.4016,388.36,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,3.0,5.0,2.0,3.8,0.96,3.0,105.0,139.0,34.0,118.6,16.32,105.0,2.05,2.58,0.5300000000000002,2.3680000000000003,0.2544000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.6,4.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,25.786875,31.56,5.773125,28.096125,2.771100000000001,25.786875,0.0,2.202,2.202,1.3212,1.0569600000000001,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,166.0,96.0,108.4,46.08,70.0,,,10
14,0.0,1,0,LaIn,La1 In1,49.0,57.0,8.0,53.0,4.0,49.0,13.0,75.0,62.0,44.0,31.0,13.0,114.818,138.90547,24.08747000000001,126.86173500000001,12.043735000000005,114.818,429.75,1193.0,763.25,811.375,381.625,429.75,3.0,13.0,10.0,8.0,5.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,142.0,207.0,65.0,174.5,32.5,142.0,1.1,1.78,0.6799999999999999,1.44,0.34,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.0,2.0,5.0,24.26,36.8975,12.6375,30.57875,6.31875,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,166.5,27.5,139.0,,,1
15,2.05,0,1,Ca(SmS2)2,Ca1 Sm2 S4,16.0,62.0,46.0,29.714285714285715,18.448979591836725,16.0,7.0,88.0,81.0,57.85714285714285,34.44897959183673,88.0,32.065,150.36,118.29500000000002,67.00828571428572,47.62955102040817,32.065,388.36,1345.0,956.64,765.4914285714286,431.0073469387754,388.36,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,3.0,6.0,3.0,4.0,1.1428571428571428,3.0,105.0,198.0,93.0,141.71428571428572,41.95918367346939,105.0,1.0,2.58,1.58,1.9514285714285715,0.7183673469387755,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.7142857142857142,2.4489795918367347,0.0,2.0,8.0,6.0,6.0,1.1428571428571428,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,3.26530612244898,0.0,0.0,8.0,8.0,3.4285714285714284,2.6122448979591835,2.0,25.786875,37.77,11.983125000000005,29.625357142857148,4.386836734693878,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,119.57142857142857,56.6530612244898,70.0,,,10
16,3.2702,1,0,TePb3Cl4O3,Te1 Pb3 Cl4 O3,8.0,82.0,74.0,35.45454545454545,28.396694214876035,17.0,81.0,94.0,13.0,88.18181818181819,4.561983471074381,94.0,15.9994,207.2,191.2006,85.36456363636363,74.13486280991735,35.453,54.8,722.66,667.86,306.84454545454537,235.83851239669426,171.6,14.0,17.0,3.0,15.818181818181818,0.9917355371900826,17.0,2.0,6.0,4.0,3.727272727272727,1.471074380165289,3.0,66.0,146.0,80.0,107.45454545454544,26.57851239669421,102.0,2.1,3.44,1.34,2.9136363636363636,0.4662809917355372,3.16,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.8181818181818175,0.9917355371900826,5.0,0.0,10.0,10.0,3.6363636363636362,4.628099173553719,0.0,0.0,14.0,14.0,3.8181818181818175,5.553719008264463,0.0,6.0,28.0,22.0,13.272727272727273,8.52892561983471,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1818181818181817,0.9917355371900826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1818181818181817,0.9917355371900826,1.0,9.105,34.7633333333,25.6583333333,22.218030303027273,7.152561983469419,24.4975,0.0,2.4930000000000003,2.4930000000000003,0.9487272727272728,1.1231074380165291,2.4930000000000003,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,101.72727272727272,76.3801652892562,64.0,,,1
17,0.0,0,1,VZnRu2,V1 Zn1 Ru2,23.0,44.0,21.0,35.25,8.75,44.0,46.0,69.0,23.0,56.75,6.125,56.0,50.9415,101.07,50.1285,79.615375,21.454625,101.07,692.68,2607.0,1914.32,2022.42,664.87,2607.0,5.0,12.0,7.0,8.25,1.875,8.0,4.0,5.0,1.0,4.5,0.5,5.0,122.0,153.0,31.0,141.75,9.875,146.0,1.63,2.2,0.5700000000000003,1.92,0.2800000000000001,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.75,1.875,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,8.25,1.875,8.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.25,1.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.75,1.875,4.0,13.01,13.96,0.9500000000000012,13.4975,0.2437500000000008,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,202.75,13.125,194.0,,,10
18,1.22,0,1,InAgSe2,In1 Ag1 Se2,34.0,49.0,15.0,41.0,7.0,34.0,65.0,89.0,24.0,79.5,9.5,89.0,78.96,114.818,35.85800000000001,95.15155,16.191550000000003,78.96,429.75,1234.93,805.1800000000003,663.1700000000002,285.88000000000005,494.0,11.0,16.0,5.0,14.0,2.0,16.0,4.0,5.0,1.0,4.5,0.5,4.0,120.0,145.0,25.0,131.75,11.75,120.0,1.78,2.55,0.7699999999999998,2.2025,0.3474999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.0,2.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,25.92,9.590000000000003,23.1075,3.3887500000000013,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,98.0,84.0,14.0,,,10
19,0.0,0,1,Gd(NiGe)2,Gd1 Ni2 Ge2,28.0,64.0,36.0,36.8,10.88,28.0,27.0,79.0,52.0,61.4,14.080000000000002,61.0,58.6934,157.25,98.5566,83.98335999999998,29.306656,58.6934,1211.4,1728.0,516.5999999999998,1492.96,225.248,1211.4,3.0,14.0,11.0,10.2,3.04,10.0,4.0,6.0,2.0,4.4,0.6400000000000002,4.0,120.0,196.0,76.0,136.8,23.68000000000001,120.0,1.2,2.01,0.8099999999999998,1.808,0.2432,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,1.0,10.0,9.0,7.4,2.56,8.0,0.0,7.0,7.0,1.4,2.24,0.0,10.0,14.0,4.0,11.6,1.92,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,2.6,2.56,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,14.0,5.6,4.16,2.0,10.32,32.05,21.73,19.74,7.535999999999999,10.32,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.5953946999999999,0.5953946999999999,0.23815788,0.285789456,0.0,194.0,225.0,31.0,218.8,9.919999999999991,225.0,,,10
20,1.63,0,1,KAsSe2,K1 As1 Se2,19.0,34.0,15.0,30.0,5.5,34.0,3.0,89.0,86.0,66.25,31.625,89.0,39.0983,78.96,39.86169999999999,67.98497499999999,14.4433375,78.96,336.53,1090.0,753.47,603.6324999999998,243.18375,494.0,1.0,16.0,15.0,12.0,5.5,16.0,4.0,4.0,0.0,4.0,0.0,4.0,119.0,203.0,84.0,140.5,31.25,120.0,0.82,2.55,1.73,2.025,0.6025,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.0,5.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,22.175,73.10666666670002,50.9316666667,36.780416666675,18.163125000012496,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,105.75,91.75,14.0,,,10
21,0.0,1,0,Nd5Ge4,Nd5 Ge4,32.0,60.0,28.0,47.55555555555557,13.82716049382716,60.0,19.0,79.0,60.0,45.66666666666666,29.629629629629626,19.0,72.64,144.24200000000005,71.60199999999998,112.41888888888887,35.359012345679005,144.24200000000005,1211.4,1294.0,82.59999999999991,1257.288888888889,40.79012345679007,1294.0,3.0,14.0,11.0,7.8888888888888875,5.432098765432098,3.0,4.0,6.0,2.0,5.111111111111111,0.9876543209876544,6.0,120.0,201.0,81.0,165.0,40.0,201.0,1.14,2.01,0.8699999999999999,1.5266666666666664,0.4296296296296296,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,0.0,10.0,10.0,4.4444444444444455,4.938271604938271,0.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,6.0,14.0,8.0,9.555555555555557,3.9506172839506175,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.5555555555555545,4.938271604938271,10.0,4.0,10.0,6.0,7.333333333333332,2.9629629629629632,10.0,23.005,34.81,11.805000000000005,29.56333333333333,5.829629629629633,34.81,0.0,0.383,0.383,0.17022222222222222,0.1891358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,207.77777777777771,15.30864197530864,194.0,,,1
22,1.4377,1,0,V2(OF)3,V2 O3 F3,8.0,23.0,15.0,12.125,5.4375,8.0,46.0,93.0,47.0,79.0,16.5,87.0,15.9994,50.9415,34.9421,25.8595512,12.5409744,15.9994,53.5,2183.0,2129.5,586.3625,798.3187499999997,53.5,5.0,17.0,12.0,13.625,4.3125,16.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,153.0,96.0,84.375,34.3125,57.0,1.63,3.98,2.35,3.19,0.78,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.6875,4.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.125,0.65625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.125,0.65625,1.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.875,2.0625,1.0,9.105,13.01,3.905,10.3071875,1.3514062499999997,9.105,0.0,1.97,1.97,0.73875,0.9234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,67.375,80.8125,12.0,,,1
23,0.0,0,1,Hf4Al3,Hf4 Al3,13.0,72.0,59.0,46.714285714285715,28.897959183673468,72.0,45.0,73.0,28.0,57.0,13.714285714285715,45.0,26.9815386,178.49,151.50846140000004,113.55780225714287,74.20822599183674,178.49,933.47,2506.0,1572.53,1832.0585714285714,770.2187755102043,2506.0,4.0,13.0,9.0,7.857142857142858,4.408163265306123,4.0,3.0,6.0,3.0,4.714285714285714,1.4693877551020411,6.0,121.0,175.0,54.0,151.85714285714286,26.44897959183673,175.0,1.3,1.61,0.31000000000000005,1.432857142857143,0.1518367346938776,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,14.0,14.0,8.0,6.857142857142858,14.0,3.0,18.0,15.0,11.571428571428573,7.346938775510204,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,8.0,8.0,4.571428571428571,3.918367346938776,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.7142857142857135,1.4693877551020411,8.0,16.48,22.2,5.719999999999999,19.74857142857143,2.8016326530612234,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,207.28571428571428,15.183673469387756,194.0,,,10
24,3.1,0,1,HfS3,Hf1 S3,16.0,72.0,56.0,30.0,21.0,16.0,45.0,88.0,43.0,77.25,16.125,88.0,32.065,178.49,146.425,68.67125,54.909375,32.065,388.36,2506.0,2117.64,917.77,794.115,388.36,4.0,16.0,12.0,13.0,4.5,16.0,3.0,6.0,3.0,3.75,1.125,3.0,105.0,175.0,70.0,122.5,26.25,105.0,1.3,2.58,1.28,2.26,0.4799999999999999,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,18.0,12.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5,2.25,2.0,22.2,25.786875,3.5868749999999987,24.89015625,1.3450781249999988,25.786875,0.0,2.202,2.202,1.6515,0.82575,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,101.0,46.5,70.0,,,10
25,0.0,1,0,MgTi11O20,Mg1 Ti11 O20,8.0,22.0,14.0,12.9375,6.23046875,8.0,43.0,87.0,44.0,71.28125,19.6484375,87.0,15.9994,47.867,31.8676,27.2134375,14.199324218749998,15.9994,54.8,1941.0,1886.2,730.3125,844.390625,54.8,2.0,16.0,14.0,11.4375,5.703125,16.0,2.0,4.0,2.0,2.71875,0.8984375,2.0,66.0,160.0,94.0,100.65625,43.3203125,66.0,1.31,3.44,2.13,2.7203125,0.899609375,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.6875,0.90234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.1875,1.015625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,8.0,2.75,3.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,2.75,2.0,9.105,22.89,13.785,12.143125,3.7976562500000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.745833333321876e-06,1.0166406249984959e-05,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,,,1
26,0.0,1,0,OsS2,Os1 S2,16.0,76.0,60.0,36.0,26.66666666666667,16.0,57.0,88.0,31.0,77.66666666666667,13.777777777777775,88.0,32.065,190.23,158.165,84.78666666666666,70.29555555555554,32.065,388.36,3306.0,2917.64,1360.9066666666668,1296.7288888888886,388.36,8.0,16.0,8.0,13.333333333333336,3.5555555555555562,16.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,105.0,144.0,39.0,118.0,17.333333333333332,105.0,2.2,2.58,0.3799999999999999,2.4533333333333336,0.16888888888888878,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,22.0,16.0,11.333333333333336,7.1111111111111125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,14.09,25.786875,11.696875,21.887916666666666,5.19861111111111,25.786875,0.0,2.202,2.202,1.4680000000000002,0.9786666666666668,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,111.33333333333331,55.11111111111111,70.0,,,1
27,2.8686,1,0,HgCl2,Hg1 Cl2,17.0,80.0,63.0,38.0,28.0,17.0,71.0,94.0,23.0,86.33333333333331,10.222222222222225,94.0,35.453,200.59,165.137,90.49866666666668,73.3942222222222,35.453,171.6,234.32,62.72,192.50666666666663,27.875555555555554,171.6,12.0,17.0,5.0,15.333333333333336,2.222222222222222,17.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,102.0,132.0,30.0,112.0,13.333333333333336,102.0,2.0,3.16,1.16,2.773333333333333,0.5155555555555557,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,7.0,26.0,19.0,13.333333333333336,8.444444444444445,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,24.4975,25.2375862069,0.7400862069000027,24.7441954023,0.32892720306666706,24.4975,0.0,2.4930000000000003,2.4930000000000003,1.662,1.1079999999999999,2.4930000000000003,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.33333333333334,64.0,,,1
